Isoform,Sample,cyclo_count,noncyclo_count,total_cyclo,total_noncyclo,Cyclo_TPM,Noncyclo_TPM,Cyclo_TPM_Rank,Noncyclo_TPM_Rank,associated_gene,gene_cyclo_count,gene_noncyclo_count,isoform_cyclo_proportion,isoform_noncyclo_proportion,Avg_Cyclo_TPM,SD_Cyclo_TPM,Cyclo_Z_Score,test_statistic,z_score,rank_top_99_9_percentile,rank_top_99_5_percentile,rank_top_99_percentile,rank_top_98_percentile,rank_top_95_percentile,Phenotypes
PB.70308.41,Patient14,0,1,1161,1708,0.0,585.4800936768149,28.5,11.0,VTA1,693,1194,0.0,0.0008375209380234506,1385.5943628142068,1232.2472782778718,-1.1244450584225638,-126.76554204541259,-2.3736998235041287,,,,,,
PB.70308.41,Patient15,5,1,1376,2573,3633.720930232558,388.65137971239795,2.0,17.0,VTA1,613,1275,0.008156606851549755,0.000784313725490196,1385.5943628142068,1232.2472782778718,1.8244118749933231,-6.045691570955651,0.4031403992211613,,,,,,
PB.70308.41,Patient16,1,0,1395,1271,716.8458781362007,0.0,23.0,24.5,VTA1,641,567,0.0015600624024961,0.0,1385.5943628142068,1232.2472782778718,-0.54270640030353,-29.982503105039168,-0.1706429935303884,,,,,,
PB.70308.41,Patient17,0,4,975,1227,0.0,3259.9837000814996,28.5,1.0,VTA1,503,645,0.0,0.006201550387596899,1385.5943628142068,1232.2472782778718,-1.1244450584225638,-126.76554204541259,-2.3736998235041287,,,,,,
PB.70308.41,Patient18,1,0,988,1387,1012.1457489878543,0.0,17.0,24.5,VTA1,483,699,0.002070393374741201,0.0,1385.5943628142068,1232.2472782778718,-0.3030630461998389,-24.911591015013236,-0.05521463297838462,,,,,,
PB.70308.41,Patient19,1,1,1229,1548,813.6696501220504,645.9948320413437,20.0,8.0,VTA1,725,912,0.001379310344827586,0.0010964912280701754,1385.5943628142068,1232.2472782778718,-0.4641314472947753,-28.120387750814395,-0.12825595966331535,,,,,,
PB.70308.41,Patient2,1,0,1277,1085,783.0853563038371,0.0,21.0,24.5,VTA1,1009,937,0.0009910802775024777,0.0,1385.5943628142068,1232.2472782778718,-0.4889513794280046,-28.683532629166844,-0.14107473642525847,,,,,,
PB.70308.41,Patient20,5,1,1888,1738,2648.3050847457625,575.3739930955121,4.0,12.0,VTA1,1110,862,0.0045045045045045045,0.001160092807424594,1385.5943628142068,1232.2472782778718,1.0247218591517266,-10.650016961716613,0.2983328770499804,,,,,,
PB.70308.41,Patient21,1,2,1417,1328,705.7163020465773,1506.0240963855422,24.0,4.0,VTA1,626,737,0.001597444089456869,0.0027137042062415195,1385.5943628142068,1232.2472782778718,-0.5517383343039667,-30.212465414398892,-0.17587758878404222,,,,,,
PB.70308.41,Patient22,2,1,1221,2106,1638.0016380016382,474.8338081671415,10.0,16.0,VTA1,754,1319,0.002652519893899204,0.000758150113722517,1385.5943628142068,1232.2472782778718,0.20483492204599016,-17.64179113676345,0.13918024019735298,,,,,,
PB.70308.41,Patient23,1,0,665,1159,1503.7593984962407,0.0,12.0,24.5,VTA1,127,581,0.007874015748031496,0.0,1385.5943628142068,1232.2472782778718,0.09589393116548456,-18.885990442258727,0.11085873048004945,,,,,,
PB.70308.41,Patient24,1,1,1059,1661,944.2870632672333,602.0469596628537,19.0,10.0,VTA1,548,804,0.0018248175182481751,0.0012437810945273632,1385.5943628142068,1232.2472782778718,-0.3581320951779442,-25.931875477111728,-0.07843920494214542,,,,,,
PB.70308.41,Patient25,1,2,1372,1946,728.862973760933,1027.749229188078,22.0,6.0,VTA1,664,856,0.0015060240963855422,0.002336448598130841,1385.5943628142068,1232.2472782778718,-0.5329542216324383,-29.73817193506507,-0.16508132220160796,,,,,,
PB.70308.41,Patient26,2,0,1690,1469,1183.4319526627219,0.0,15.0,24.5,VTA1,775,695,0.0025806451612903226,0.0,1385.5943628142068,1232.2472782778718,-0.1640599364390702,-22.371171477956395,0.031526112198461555,,,,,,
PB.70308.41,Patient27,3,3,917,1439,3271.5376226826606,2084.7810979847113,3.0,3.0,VTA1,476,847,0.0063025210084033615,0.0035419126328217238,1385.5943628142068,1232.2472782778718,1.530490911291892,-7.57398708206322,0.36835205303130825,,,,,,
PB.70308.41,Patient28,0,0,1473,1202,0.0,0.0,28.5,24.5,VTA1,851,786,0.0,0.0,1385.5943628142068,1232.2472782778718,-1.1244450584225638,-126.76554204541259,-2.3736998235041287,,,,,,
PB.70308.41,Patient29,1,2,1044,1857,957.8544061302681,1077.0059235325793,18.0,5.0,VTA1,569,1270,0.0017574692442882249,0.0015748031496062992,1385.5943628142068,1232.2472782778718,-0.34712185145316526,-25.722148860408698,-0.07366523152269584,,,,,,
PB.70308.41,Patient3,4,0,1987,2019,2013.0850528434826,0.0,8.0,24.5,VTA1,999,1000,0.004004004004004004,0.0,1385.5943628142068,1232.2472782778718,0.5092246508397453,-14.641335725117107,0.20747912665546034,,,,,,
PB.70308.41,Patient30,2,1,1658,1808,1206.2726176115802,553.0973451327434,14.0,14.0,VTA1,705,1148,0.0028368794326241137,0.0008710801393728223,1385.5943628142068,1232.2472782778718,-0.14552415603890623,-22.093071768852443,0.03785645138043979,,,,,,
PB.70308.41,Patient31,0,1,966,1858,0.0,538.2131324004305,28.5,15.0,VTA1,673,1178,0.0,0.0008488964346349745,1385.5943628142068,1232.2472782778718,-1.1244450584225638,-126.76554204541259,-2.3736998235041287,,,,,,
PB.70308.41,Patient4,4,0,1554,1450,2574.002574002574,0.0,5.0,24.5,VTA1,920,891,0.004347826086956522,0.0,1385.5943628142068,1232.2472782778718,0.964423482313735,-11.064197941867656,0.2889049416683571,,,,,,
PB.70308.41,Patient5,3,0,1993,1596,1505.2684395383844,0.0,11.0,24.5,VTA1,862,676,0.0034802784222737818,0.0,1385.5943628142068,1232.2472782778718,0.09711855634319458,-18.87139650620996,0.11119092991127673,,,,,,
PB.70308.41,Patient6,2,1,1714,1602,1166.8611435239206,624.2197253433209,16.0,9.0,VTA1,1080,866,0.001851851851851852,0.0011547344110854503,1385.5943628142068,1232.2472782778718,-0.17750756941900242,-22.600714933255635,0.023688520779923068,,,,,,
PB.70308.41,Patient7,1,0,1705,1726,586.5102639296188,0.0,25.0,24.5,VTA1,889,856,0.0011248593925759281,0.0,1385.5943628142068,1232.2472782778718,-0.6484770654160816,-32.93122752991559,-0.23776433581368459,,,,,,
PB.70308.41,Patient8,0,1,1179,1359,0.0,735.8351729212657,28.5,7.0,VTA1,648,726,0.0,0.0013774104683195593,1385.5943628142068,1232.2472782778718,-1.1244450584225638,-126.76554204541259,-2.3736998235041287,,,,,,
PB.70308.41,Patient9,3,0,1493,1722,2009.3770931011384,0.0,9.0,24.5,VTA1,909,1124,0.0033003300330033004,0.0,1385.5943628142068,1232.2472782778718,0.5062155472225507,-14.668165276320112,0.2068684098741933,,,,,,
PB.70308.42,Patient1,17,24,1902,1717,8937.960042060988,13977.868375072801,18.0,12.0,VTA1,1133,979,0.01500441306266549,0.024514811031664963,9539.210994711057,3968.7588818108225,-0.1514959639915783,-12.86553309351488,-0.22643832176483583,,,,,,
PB.70308.42,Patient10,14,10,2180,1394,6422.018348623854,7173.601147776184,22.0,28.0,VTA1,1255,741,0.011155378486055778,0.01349527665317139,9539.210994711057,3968.7588818108225,-0.7854326097696628,-19.199042404563453,-0.9122551073889299,,,,,,
PB.70308.42,Patient11,14,6,2226,1367,6289.30817610063,4389.1733723482075,23.0,30.0,VTA1,640,810,0.021875,0.007407407407407408,9539.210994711057,3968.7588818108225,-0.818871318563852,-19.59910031865138,-0.95557491939657,,,,,,
PB.70308.42,Patient12,14,14,2004,1791,6986.027944111776,7816.8620882188725,20.0,24.0,VTA1,1180,1046,0.011864406779661017,0.01338432122370937,9539.210994711057,3968.7588818108225,-0.6433202738268498,-17.58626447830254,-0.7376173009228916,,,,,,
PB.70308.42,Patient13,12,13,2495,2218,4809.619238476954,5861.1361587015335,28.0,29.0,VTA1,1283,1281,0.009353078721745909,0.01014832162373146,9539.210994711057,3968.7588818108225,-1.191705492089793,-24.737943318448426,-1.5120286348430236,,,,,,
PB.70308.42,Patient14,12,28,1161,1708,10335.917312661499,16393.44262295082,15.0,8.0,VTA1,693,1194,0.017316017316017316,0.023450586264656615,9539.210994711057,3968.7588818108225,0.20074444975778663,-10.024839759616498,0.18988980121855267,,,,,,
PB.70308.42,Patient15,15,32,1376,2573,10901.162790697676,12436.844150796735,12.0,17.0,VTA1,613,1275,0.024469820554649267,0.025098039215686273,9539.210994711057,3968.7588818108225,0.34316818848042546,-9.010398816157211,0.2997373743223077,,,,,,
PB.70308.42,Patient16,20,12,1395,1271,14336.917562724015,9441.38473642801,4.0,22.0,VTA1,641,567,0.031201248049921998,0.021164021164021163,9539.210994711057,3968.7588818108225,1.2088682409005185,-3.7905438481961564,0.8649633777492022,,,,,,
PB.70308.42,Patient17,12,10,975,1227,12307.692307692309,8149.9592502037485,8.0,23.0,VTA1,503,645,0.02385685884691849,0.015503875968992248,9539.210994711057,3968.7588818108225,0.6975685334953076,-6.698265026586188,0.5501041276687123,,,,,,
PB.70308.42,Patient18,6,18,988,1387,6072.8744939271255,12977.649603460706,25.0,14.0,VTA1,483,699,0.012422360248447204,0.02575107296137339,9539.210994711057,3968.7588818108225,-0.8734056676182728,-20.27001281175431,-1.028223908583691,,,,,,
PB.70308.42,Patient19,21,45,1229,1548,17087.062652563058,29069.767441860466,2.0,1.0,VTA1,725,912,0.028965517241379312,0.049342105263157895,9539.210994711057,3968.7588818108225,1.9018166340224099,-0.4470391612995,1.2270109448201858,,,,,,
PB.70308.42,Patient2,14,15,1277,1085,10963.19498825372,13824.884792626728,11.0,13.0,VTA1,1009,937,0.013875123885034688,0.016008537886873,9539.210994711057,3968.7588818108225,0.35879831351531805,-8.90228910860881,0.3114439099069739,,,,,,
PB.70308.42,Patient20,28,22,1888,1738,14830.508474576272,12658.227848101265,3.0,15.0,VTA1,1110,862,0.025225225225225224,0.025522041763341066,9539.210994711057,3968.7588818108225,1.3332373261867094,-3.1456272740160367,0.9347974286960201,,,,,,
PB.70308.42,Patient21,20,28,1417,1328,14114.326040931546,21084.33734939759,6.0,4.0,VTA1,626,737,0.03194888178913738,0.037991858887381276,9539.210994711057,3968.7588818108225,1.152782313682157,-4.0886757887089535,0.8326805027911311,,,,,,
PB.70308.42,Patient22,13,16,1221,2106,10647.010647010646,7597.340930674264,14.0,25.0,VTA1,754,1319,0.017241379310344827,0.012130401819560273,9539.210994711057,3968.7588818108225,0.27912999637663405,-9.459853544871544,0.2510686849445731,,,,,,
PB.70308.42,Patient23,2,18,665,1159,3007.5187969924814,15530.629853321829,30.0,11.0,VTA1,127,581,0.015748031496062992,0.03098106712564544,9539.210994711057,3968.7588818108225,-1.6457770280915542,-33.731982366731685,-2.485937829088764,,,,,,
PB.70308.42,Patient24,12,20,1059,1661,11331.444759206799,12040.939193257074,10.0,18.0,VTA1,548,804,0.021897810218978103,0.024875621890547265,9539.210994711057,3968.7588818108225,0.4515854497257846,-8.272833116740573,0.3796038294450775,,,,,,
PB.70308.42,Patient25,24,22,1372,1946,17492.71137026239,11305.24152106886,1.0,19.0,VTA1,664,856,0.03614457831325301,0.02570093457943925,9539.210994711057,3968.7588818108225,2.004027105804522,0.44703916129949944,1.3238251896861986,,,,,,
PB.70308.42,Patient26,18,35,1690,1469,10650.887573964497,23825.73179033356,13.0,2.0,VTA1,775,695,0.023225806451612905,0.050359712230215826,9539.210994711057,3968.7588818108225,0.28010685767491544,-9.452917164422042,0.2518197829393996,,,,,,
PB.70308.42,Patient27,12,27,917,1439,13086.150490730643,18763.029881862403,7.0,6.0,VTA1,476,847,0.025210084033613446,0.031877213695395513,9539.210994711057,3968.7588818108225,0.8937150382895589,-5.529757414789911,0.6766346331029472,,,,,,
PB.70308.42,Patient28,13,19,1473,1202,8825.526137135099,15806.988352745424,19.0,10.0,VTA1,851,786,0.01527614571092832,0.024173027989821884,9539.210994711057,3968.7588818108225,-0.17982570340739,-13.108075718966552,-0.2527017715514999,,,,,,
PB.70308.42,Patient29,10,42,1044,1857,9578.544061302682,22617.124394184168,16.0,3.0,VTA1,569,1270,0.01757469244288225,0.03307086614173228,9539.210994711057,3968.7588818108225,0.009910671764891667,-11.52391637219721,-0.05359888412629027,,,,,,
PB.70308.42,Patient3,9,21,1987,2019,4529.441368897837,10401.188707280831,29.0,21.0,VTA1,999,1000,0.009009009009009009,0.021,9539.210994711057,3968.7588818108225,-1.2623013327348866,-25.887763710104085,-1.6365356160950597,,,,,,
PB.70308.42,Patient30,19,36,1658,1808,11459.589867310011,19911.50442477876,9.0,5.0,VTA1,705,1148,0.02695035460992908,0.0313588850174216,9539.210994711057,3968.7588818108225,0.4838739086418736,-8.058579941051399,0.4028039886371664,,,,,,
PB.70308.42,Patient31,6,30,966,1858,6211.180124223602,16146.393972012916,24.0,9.0,VTA1,673,1178,0.008915304606240713,0.025466893039049237,9539.210994711057,3968.7588818108225,-0.8385570828553274,-19.838585293025172,-0.9815072749460892,,,,,,
PB.70308.42,Patient4,22,24,1554,1450,14157.014157014157,16551.724137931036,5.0,7.0,VTA1,920,891,0.02391304347826087,0.026936026936026935,9539.210994711057,3968.7588818108225,1.1635383503560537,-4.031138020741435,0.8389109139489124,,,,,,
PB.70308.42,Patient5,5,12,1993,1596,2508.7807325639737,7518.796992481202,31.0,26.0,VTA1,862,676,0.00580046403712297,0.01775147928994083,9539.210994711057,3968.7588818108225,-1.7714430308094995,-37.205072234470926,-2.8620173787187606,,,,,,
PB.70308.42,Patient6,16,12,1714,1602,9334.889148191365,7490.63670411985,17.0,27.0,VTA1,1080,866,0.014814814814814815,0.013856812933025405,9539.210994711057,3968.7588818108225,-0.05148255477452077,-12.033022955488669,-0.1362909170922624,,,,,,
PB.70308.42,Patient7,10,7,1705,1726,5865.102639296188,4055.6199304750867,27.0,31.0,VTA1,889,856,0.01124859392575928,0.008177570093457943,9539.210994711057,3968.7588818108225,-0.9257575138297357,-20.93695646130684,-1.1004431361027218,,,,,,
PB.70308.42,Patient8,7,17,1179,1359,5937.234944868533,12509.197939661517,26.0,16.0,VTA1,648,726,0.010802469135802469,0.023415977961432508,9539.210994711057,3968.7588818108225,-0.9075824853837059,-20.702773293169102,-1.0750848805556248,,,,,,
PB.70308.42,Patient9,10,19,1493,1722,6697.923643670462,11033.681765389081,21.0,20.0,VTA1,909,1124,0.011001100110011002,0.016903914590747332,9539.210994711057,3968.7588818108225,-0.7159133209282299,-18.39312967841381,-0.8249877729307142,,,,,,
PB.70308.51,Patient1,7,8,1902,1717,3680.336487907466,4659.289458357601,20.0,17.0,VTA1,1133,979,0.00617828773168579,0.008171603677221655,5620.992214482371,4391.410517924303,-0.4419208176174335,-32.21788012521158,-0.17308620635888458,,,,,,
PB.70308.51,Patient10,7,13,2180,1394,3211.009174311927,9325.681492109039,23.0,6.0,VTA1,1255,741,0.005577689243027889,0.017543859649122806,5620.992214482371,4391.410517924303,-0.5487947506464451,-34.6289009501881,-0.2556308843717284,,,,,,
PB.70308.51,Patient11,7,13,2226,1367,3144.654088050315,9509.875640087785,24.0,5.0,VTA1,640,810,0.0109375,0.016049382716049384,5620.992214482371,4391.410517924303,-0.5639049495200809,-34.99794249003637,-0.2682655388569034,,,,,,
PB.70308.51,Patient12,11,12,2004,1791,5489.021956087825,6700.167504187605,11.0,11.0,VTA1,1180,1046,0.009322033898305085,0.011472275334608031,5620.992214482371,4391.410517924303,-0.030051906524313058,-25.078309252840807,0.08787519651121187,,,,,,
PB.70308.51,Patient13,16,22,2495,2218,6412.825651302605,9918.845807033364,9.0,4.0,VTA1,1283,1281,0.012470771628994544,0.01717408274785324,5620.992214482371,4391.410517924303,0.18031414589645595,-22.336940265695073,0.1817298069791842,,,,,,
PB.70308.51,Patient14,6,11,1161,1708,5167.958656330749,6440.281030444965,13.0,12.0,VTA1,693,1194,0.008658008658008658,0.009212730318257957,5620.992214482371,4391.410517924303,-0.10316356357541318,-26.140511955264298,0.05150919786548322,,,,,,
PB.70308.51,Patient15,5,13,1376,2573,3633.720930232558,5052.467936261173,21.0,15.0,VTA1,613,1275,0.008156606851549755,0.01019607843137255,5620.992214482371,4391.410517924303,-0.45253598499580505,-32.44317039918578,-0.18079933472840293,,,,,,
PB.70308.51,Patient16,13,10,1395,1271,9318.99641577061,7867.820613690008,4.0,10.0,VTA1,641,567,0.0202808112324493,0.01763668430335097,5620.992214482371,4391.410517924303,0.8420994088788089,-15.749730910391463,0.40725215402984677,,,,,,
PB.70308.51,Patient17,5,7,975,1227,5128.205128205128,5704.9714751426245,14.0,13.0,VTA1,503,645,0.009940357852882704,0.010852713178294573,5620.992214482371,4391.410517924303,-0.11221612834096184,-26.276599711540744,0.0468500427445651,,,,,,
PB.70308.51,Patient18,2,4,988,1387,2024.2914979757086,2883.922134102379,28.0,26.0,VTA1,483,699,0.004140786749482402,0.005722460658082976,5620.992214482371,4391.410517924303,-0.819030856219455,-42.782063353631564,-0.534765829373798,,,,,,
PB.70308.51,Patient19,3,13,1229,1548,2441.0089503661516,8397.932816537468,26.0,7.0,VTA1,725,912,0.004137931034482759,0.01425438596491228,5620.992214482371,4391.410517924303,-0.724137096984344,-39.47422896648882,-0.4215174817950626,,,,,,
PB.70308.51,Patient2,6,3,1277,1085,4698.512137823023,2764.9769585253457,17.0,27.0,VTA1,1009,937,0.005946481665014866,0.0032017075773745998,5620.992214482371,4391.410517924303,-0.2100646416212025,-27.901020438041837,-0.02529246305618099,,,,,,
PB.70308.51,Patient20,14,8,1888,1738,7415.254237288136,4602.991944764097,6.0,19.0,VTA1,1110,862,0.012612612612612612,0.009280742459396751,5620.992214482371,4391.410517924303,0.4085844435363475,-19.777222743868688,0.26936532487026316,,,,,,
PB.70308.51,Patient21,7,5,1417,1328,4940.014114326042,3765.0602409638554,15.0,21.0,VTA1,626,737,0.011182108626198083,0.0067842605156037995,5620.992214482371,4391.410517924303,-0.1550704716347514,-26.93548761425482,0.02429209168388887,,,,,,
PB.70308.51,Patient22,5,5,1221,2106,4095.0040950040952,2374.1690408357076,18.0,28.0,VTA1,754,1319,0.006631299734748011,0.0037907505686125853,5620.992214482371,4391.410517924303,-0.3474938435497413,-30.330915245797453,-0.10848331832937087,,,,,,
PB.70308.51,Patient23,0,12,665,1159,0.0,10353.753235547885,31.0,3.0,VTA1,127,581,0.0,0.020654044750430294,5620.992214482371,4391.410517924303,-1.2799969830967333,-177.37906034318308,-5.142882716172753,,,,,,
PB.70308.51,Patient24,2,5,1059,1661,1888.5741265344666,3010.2347983142686,29.0,25.0,VTA1,548,804,0.0036496350364963502,0.006218905472636816,5620.992214482371,4391.410517924303,-0.8499360450846927,-44.00830323841908,-0.5767478709255454,,,,,,
PB.70308.51,Patient25,9,9,1372,1946,6559.766763848396,4624.871531346352,8.0,18.0,VTA1,664,856,0.01355421686746988,0.010514018691588784,5620.992214482371,4391.410517924303,0.21377517440791607,-21.937667965505828,0.19539945392588356,,,,,,
PB.70308.51,Patient26,24,8,1690,1469,14201.183431952662,5445.881552076242,2.0,14.0,VTA1,775,695,0.03096774193548387,0.011510791366906475,5620.992214482371,4391.410517924303,1.953857691611557,-8.324774807346383,0.6614559354473404,,,,,,
PB.70308.51,Patient27,5,7,917,1439,5452.562704471102,4864.489228630994,12.0,16.0,VTA1,476,847,0.01050420168067227,0.008264462809917356,5620.992214482371,4391.410517924303,-0.03835430764757593,-25.195758643379765,0.0838541519709029,,,,,,
PB.70308.51,Patient28,19,29,1473,1202,12898.845892735913,24126.455906821964,3.0,1.0,VTA1,851,786,0.022326674500587545,0.03689567430025445,5620.992214482371,4391.410517924303,1.6572929468897797,-10.020117009627617,0.6034135184100454,,,,,,
PB.70308.51,Patient29,8,15,1044,1857,7662.835249042145,8077.544426494346,5.0,9.0,VTA1,569,1270,0.014059753954305799,0.011811023622047244,5620.992214482371,4391.410517924303,0.46496291481418944,-19.19838951790225,0.2891824918418511,,,,,,
PB.70308.51,Patient3,11,3,1987,2019,5535.983895319578,1485.8841010401188,10.0,30.0,VTA1,999,1000,0.011011011011011011,0.003,5620.992214482371,4391.410517924303,-0.019357862084589332,-24.928170758664105,0.0930153983422225,,,,,,
PB.70308.51,Patient30,8,15,1658,1808,4825.090470446321,8296.460176991151,16.0,8.0,VTA1,705,1148,0.011347517730496455,0.013066202090592335,5620.992214482371,4391.410517924303,-0.18124056969564548,-27.389034502014606,0.001000371372292123,,,,,,
PB.70308.51,Patient31,22,25,966,1858,22774.32712215321,13455.328310010764,1.0,2.0,VTA1,673,1178,0.03268945022288262,0.021222410865874362,5620.992214482371,4391.410517924303,3.9061105395764133,8.324774807346383,1.2314766079220658,,,,,,
